committee_membership_id,person_id,committee_id,assembly_id,role,start_date,end_date,dates_bracketed,notes,source_ids
CMM-2541c105553c,TNP-00398,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a994689994aa,TNP-00141,CMT-12bc734f9df1,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-379f6fa7c0c9,TNP-00399,CMT-7249209246b3,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3f1f6a858bb5,TNP-00399,CMT-e6b2fac8e5c7,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e9e5e209689c,TNP-00399,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-4e45cfc85531,TNP-00399,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b7c808464fb3,TNP-00399,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-82273bb638c8,TNP-00400,CMT-f2d2d05db58f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-efd04bfbafb1,TNP-00401,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ff23a9c4e257,TNP-00401,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8e7d1c1c1298,TNP-00401,CMT-f2d2d05db58f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-00e04f6796f2,TNP-00401,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c7a30812196b,TNP-00403,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-58b84627195e,TNP-00403,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-7510c6c68119,TNP-00404,CMT-52252f4274f6,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2885189c2ac0,TNP-00405,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-fe673a6a5e1b,TNP-00405,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e776b8051919,TNP-00406,CMT-7249209246b3,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-128e80a32629,TNP-00406,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1de1bf903505,TNP-00407,CMT-8978fc995f04,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-537b99b67eca,TNP-00407,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e6517baa0b86,TNP-00407,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-624a5617043e,TNP-00408,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5a1846a53cf6,TNP-00409,CMT-178580c40e35,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-cc55a14ae8b6,TNP-00409,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-657d6547711a,TNP-00409,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f034ea338bf7,TNP-00410,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-84ae522722ea,TNP-00410,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-993708e216f0,TNP-00412,CMT-c6c8260db7f4,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-dfe7e93ec593,TNP-00412,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-95fabb28207b,TNP-00413,CMT-400b91a3bed5,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c17820caaff0,TNP-00413,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-54952793effd,TNP-00413,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2cdd02d40832,TNP-00414,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5590c8c5948c,TNP-00414,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0537474c95dc,TNP-00414,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0215d1482993,TNP-00415,CMT-7249209246b3,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3008c04c0807,TNP-00415,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8aed4ceb9f68,TNP-00415,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3962bdb1095c,TNP-00416,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3e94d5c5666f,TNP-00417,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a389a388b936,TNP-00417,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c4da96f9fc9b,TNP-00418,CMT-f2d2d05db58f,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2d97510ad407,TNP-00418,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-fc369c7efa14,TNP-00418,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-141f9aff1844,TNP-00419,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c3e57546660a,TNP-00420,CMT-e6b2fac8e5c7,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-20f2e3f108fa,TNP-00420,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c5b7c4c2db70,TNP-00421,CMT-400b91a3bed5,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-81559a948ad0,TNP-00421,CMT-e6b2fac8e5c7,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ceafbeac0ebd,TNP-00422,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-09c529b91d66,TNP-00422,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e0b7b255d26d,TNP-00423,CMT-cbc65065020c,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2a946a572c3f,TNP-00423,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2e3bcfb32daf,TNP-00423,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8ce1a88a2090,TNP-00424,CMT-178580c40e35,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ad9bd4539996,TNP-00424,CMT-b46554e2045e,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-73091adbf967,TNP-00424,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-7cf7ecc3884f,TNP-00424,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-26a3604618c2,TNP-00425,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f1ba2f37b732,TNP-00425,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-93b4c4c9d075,TNP-00426,CMT-3b890b1f160a,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5c36fac94042,TNP-00426,CMT-e6b2fac8e5c7,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f48fb02eee4b,TNP-00426,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a58c28ebfbbc,TNP-00427,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-dc2b411d61a1,TNP-00428,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d82ad0a72d67,TNP-00429,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c75bf587f599,TNP-00429,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-4bcd8184bd5f,TNP-00429,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-55ffffb01ecc,TNP-00429,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-883ddc5f0111,TNP-00364,CMT-336c11e63d66,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-047698fe9af0,TNP-00364,CMT-545e8558a206,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8a99dfd4ce2d,TNP-00364,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-39303e3ef7fc,TNP-00431,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8f3c1dd0b9af,TNP-00432,CMT-e6b2fac8e5c7,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-63f4f2eab1a0,TNP-00433,CMT-8978fc995f04,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0a10d47c8a15,TNP-00433,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8d568e937d13,TNP-00433,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0aee82dc2a1a,TNP-00434,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1fb2c4756869,TNP-00435,CMT-7249209246b3,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c949953db3e1,TNP-00435,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d318567c2a87,TNP-00435,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-cf7d6ae5b69c,TNP-00436,CMT-8978fc995f04,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c4262e8ef3ca,TNP-00436,CMT-7249209246b3,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3d54691d19cb,TNP-00437,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b66b4c0556e1,TNP-00437,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-65afc0c7009c,TNP-00437,CMT-7249209246b3,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5759046e6bcd,TNP-00437,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-83ac70aa4a3d,TNP-00439,CMT-4d57513fbffc,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-04fcc9e99cb2,TNP-00439,CMT-f2d2d05db58f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-7ccb68198836,TNP-00440,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e06e1bbaf2ec,TNP-00440,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-6477577db46e,TNP-00441,CMT-f2d2d05db58f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-db74d2d1ecbd,TNP-00442,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2f6b3cf26372,TNP-00442,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3859c070c05e,TNP-00444,CMT-f2d2d05db58f,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8966b0057ac3,TNP-00444,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-20b93bc162e0,TNP-00444,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-11332f214101,TNP-00445,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1316b4f9f62a,TNP-00445,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-50a62913e33d,TNP-00446,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-44bd348a2fc1,TNP-00446,CMT-e6b2fac8e5c7,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a468f3f9ab4c,TNP-00447,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-9f9235050c63,TNP-00447,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c3ae0c444d92,TNP-00448,CMT-12bc734f9df1,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-62ec0a13130b,TNP-00448,CMT-cbc65065020c,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-084c3b4fa745,TNP-00449,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-fa505f842068,TNP-00449,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c0dede235ff5,TNP-00449,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b1529c5698bf,TNP-00450,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-540c20a67a93,TNP-00450,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-73cd097e5182,TNP-00451,CMT-545e8558a206,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b3f243262b9f,TNP-00451,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-49d663e4685c,TNP-00451,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a4734f8f85f8,TNP-00451,CMT-f2d2d05db58f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-42ab9bb0eb4d,TNP-00452,CMT-3b890b1f160a,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-755f0429c1d6,TNP-00452,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ef9d97593aa8,TNP-00453,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d117289d0a5a,TNP-00453,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-7b3481643e01,TNP-00455,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0cc3d466321f,TNP-00455,CMT-c6c8260db7f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-41dbf8a74a10,TNP-00456,CMT-c6c8260db7f4,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c90e981ffe3f,TNP-00456,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-50e69285e39f,TNP-00456,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-23a86bf07aae,TNP-00456,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-59d0dbdddc77,TNP-00457,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-df65dca55cbf,TNP-00457,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c444fb360418,TNP-00457,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a558826fefc4,TNP-00174,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2bc0e48c9efb,TNP-00458,CMT-e6b2fac8e5c7,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3132382c7b1d,TNP-00458,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-43591a19cbdb,TNP-00459,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-7c7ed21e7d9f,TNP-00459,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0c6824df6735,TNP-00459,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-aa8f3e731f99,TNP-00460,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a58af8a1d7d7,TNP-00462,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b2b4b344578a,TNP-00462,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-94ed43bac8ae,TNP-00462,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f441b711ea3e,TNP-00463,CMT-3b890b1f160a,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1509a776ea01,TNP-00463,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ce5cc2ddc278,TNP-00464,CMT-336c11e63d66,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ad0c2a650ee4,TNP-00464,CMT-e6b2fac8e5c7,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-cb219e8f78de,TNP-00464,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-fc99e3316d79,TNP-00465,CMT-12bc734f9df1,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c79f8fc318b0,TNP-00465,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f187c422a253,TNP-00466,CMT-178580c40e35,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ef253198caca,TNP-00466,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-172d8f4e804d,TNP-00467,CMT-f6f9e9d7cbb2,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-68c1e1518d92,TNP-00467,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-ad5907cae0f0,TNP-00467,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-47e08ef91393,TNP-00467,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d32c4e32ca6e,TNP-00468,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5cf94e8053b5,TNP-00469,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2230a4d9d9ac,TNP-00469,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5a9a5b1d632f,TNP-00470,CMT-4e91930c5e8b,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-daa324326d9c,TNP-00470,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-40ef61331a6c,TNP-00470,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b7d0c4f94265,TNP-00472,CMT-4e91930c5e8b,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a6c72b4c801a,TNP-00473,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e00544e37d08,TNP-00473,CMT-12bc734f9df1,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-beb6843d1462,TNP-00473,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-87589f82f3e7,TNP-00474,CMT-b46554e2045e,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8759cd021ae6,TNP-00474,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d79c8ab1de35,TNP-00474,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-8098998a7f65,TNP-00474,CMT-7249209246b3,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c3b08e017105,TNP-00475,CMT-3b890b1f160a,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-36031840d101,TNP-00475,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-9ca4045c388e,TNP-00476,CMT-c6c8260db7f4,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-3941d19a9ee0,TNP-00476,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-d0be0c61d7c4,TNP-00476,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-4b1fe1ca64b9,TNP-00476,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-6dd505a11feb,TNP-00476,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1a963828a3b4,TNP-00477,CMT-545e8558a206,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b67e34d29e39,TNP-00477,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-a1ba7c0bcf44,TNP-00477,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-0421422f64ee,TNP-00193,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f75500064220,TNP-00478,CMT-e6b2fac8e5c7,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-67c2756f2061,TNP-00478,CMT-545e8558a206,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-2db88c5dfe21,TNP-00479,CMT-8978fc995f04,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-cfd73c45b347,TNP-00479,CMT-178580c40e35,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-b7b1a74702b7,TNP-00480,CMT-400b91a3bed5,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-6048213054ea,TNP-00480,CMT-52252f4274f6,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-9020f9c1a6dd,TNP-00481,CMT-52252f4274f6,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-26386f328bda,TNP-00204,CMT-7249209246b3,NCA-2011,chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-e664a1b22d29,TNP-00204,CMT-5d1546fffb75,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-fef4d16b8166,TNP-00204,CMT-336c11e63d66,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-f9923f2a2662,TNP-00204,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-5f4375cd5bf4,TNP-00482,CMT-4d57513fbffc,NCA-2011,vice_chair,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-9ded80c0677e,TNP-00482,CMT-78e966e1d482,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-c18a1e13aea0,TNP-00482,CMT-b46554e2045e,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-1db21816431c,TNP-00483,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-917b574322bf,TNP-00483,CMT-4d57513fbffc,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-421fe8a167b5,TNP-00205,CMT-4e91930c5e8b,NCA-2011,assistant_rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-37d5b5e9f0a1,TNP-00205,CMT-8978fc995f04,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-20e0e90190db,TNP-00484,CMT-c6c8260db7f4,NCA-2011,rapporteur,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-bd9736efd93b,TNP-00484,CMT-663b2e4cb3f4,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-16ddc211d507,TNP-00484,CMT-499d23e8523f,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-680d40020061,TNP-00484,CMT-13e8b4757c0d,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
CMM-98991957ec14,TNP-00485,CMT-f6f9e9d7cbb2,NCA-2011,member,2011-11-22,2014-12-01,false,,MARSAD_ANC
